datetime,open,high,low,close,volume,dif,dea,hist,hist_pct,run_sign,run_bars,run_area,run_depth,prev_sign,prev_bars,prev_area,prev_depth,cross_up,cross_dn,neg_ok,pos_ok,buy_sig,sell_sig,neg_cluster_end,pos_cluster_end,in_session,entry_ok,eod,equity
2026-09-01 09:40:00,43.513,43.619,43.502,43.607,19313,0.12837956720014887,0.08195881775092806,0.04642074944922081,0.1064525178279194,1,10,0.7545430554256205,0.10947945721583578,1,9,0.6480905375977011,0.10947945721583578,False,False,False,True,False,False,False,False,True,True,False,1.0
2026-09-01 09:41:00,43.607,43.629,43.456,43.509,54039,0.129567485404813,0.09148055128170506,0.03808693412310794,0.08753805907538197,1,11,0.8420811145010024,0.10947945721583578,1,10,0.7545430554256205,0.10947945721583578,False,False,False,True,False,False,False,False,True,True,False,1.0
2026-09-01 09:42:00,43.509,43.552,43.48,43.49,21103,0.12750596849502216,0.09868563472436848,0.028820333770653683,0.06626887507623289,1,12,0.9083499895772353,0.10947945721583578,1,11,0.8420811145010024,0.10947945721583578,False,False,False,True,False,False,False,False,True,True,False,1.0
2026-09-01 09:43:00,43.49,43.527,43.382,43.428,11735,0.11949189150307404,0.1028468860801096,0.016645005422964446,0.03832781943208171,1,13,0.9466778090093171,0.10947945721583578,1,12,0.9083499895772353,0.10947945721583578,False,False,False,True,False,False,False,False,True,True,False,1.0
2026-09-01 09:44:00,43.428,43.506,43.403,43.488,18499,0.11663765008199789,0.10560503888048726,0.011032611201510625,0.025369323035114574,1,14,0.9720471320444316,0.10947945721583578,1,13,0.9466778090093171,0.10947945721583578,False,False,False,True,False,False,False,False,True,True,False,1.0
2026-09-01 09:45:00,43.488,43.578,43.471,43.558,24902,0.11865626264290086,0.10821528363296999,0.010440979009930865,0.02397029021059476,1,15,0.9960174222550263,0.10947945721583578,1,14,0.9720471320444316,0.10947945721583578,False,False,False,True,False,False,False,False,True,True,False,1.0
2026-09-01 09:46:00,43.558,43.562,43.478,43.488,32314,0.1133015429952593,0.10923253550542786,0.004069007489831439,0.009356621343431381,1,16,1.0053740435984577,0.10947945721583578,1,15,0.9960174222550263,0.10947945721583578,False,False,False,True,False,False,False,False,True,True,False,1.0
2026-09-01 09:47:00,43.488,43.493,43.347,43.359,32206,0.09752446585827101,0.10689092157599649,-0.009366455717725472,-0.0216021027185255,-1,1,0.0216021027185255,0.0216021027185255,1,16,1.0053740435984577,0.10947945721583578,False,True,False,True,False,True,False,True,True,True,False,1.0
2026-09-01 09:48:00,43.359,43.375,43.303,43.305,10849,0.07974442575540053,0.1014616224118773,-0.02171719665647677,-0.05014939765956996,-1,2,0.07175150037809547,0.05014939765956996,-1,1,0.0216021027185255,0.0216021027185255,False,False,False,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:49:00,43.305,43.314,43.273,43.275,11483,0.06251226412774002,0.09367175075504984,-0.031159486627309815,-0.07200343530285341,-1,3,0.14375493568094888,0.07200343530285341,-1,2,0.07175150037809547,0.05014939765956996,False,False,False,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:50:00,43.275,43.287,43.25,43.257,16324,0.04686299488523815,0.08430999958108751,-0.037447004695849356,-0.08656865870460125,-1,4,0.2303235943855501,0.08656865870460125,-1,3,0.14375493568094888,0.07200343530285341,False,False,False,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:51:00,43.257,43.28,43.155,43.202,22531,0.029680655793420385,0.07338413082355409,-0.04370347503013371,-0.1011607680897498,-1,5,0.3314843624752999,0.1011607680897498,-1,4,0.2303235943855501,0.08656865870460125,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:52:00,43.202,43.211,43.171,43.177,58145,0.013886166125544719,0.061484537883952216,-0.0475983717584075,-0.11024010875792087,-1,6,0.4417244712332208,0.11024010875792087,-1,5,0.3314843624752999,0.1011607680897498,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:53:00,43.177,43.204,43.107,43.164,20140,0.0003162820139550604,0.04925088670995279,-0.04893460469599773,-0.11336902209247923,-1,7,0.5550934933257,0.11336902209247923,-1,6,0.4417244712332208,0.11024010875792087,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:54:00,43.164,43.193,43.107,43.117,24465,-0.014068285674774472,0.036587052233007344,-0.05065533790778182,-0.11748344715026979,-1,8,0.6725769404759698,0.11748344715026979,-1,7,0.5550934933257,0.11336902209247923,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:55:00,43.117,43.118,43.093,43.112,44231,-0.025576784169651035,0.02415428495247567,-0.0497310691221267,-0.11535319428958687,-1,9,0.7879301347655567,0.11748344715026979,-1,8,0.6725769404759698,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:56:00,43.112,43.131,43.051,43.069,23635,-0.03773214015088655,0.011776999931803228,-0.04950914008268978,-0.1149530754897717,-1,10,0.9028832102553285,0.11748344715026979,-1,9,0.7879301347655567,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:57:00,43.069,43.079,43.032,43.038,59245,-0.04929850577548933,-0.0004381012096552842,-0.04886040456583405,-0.11352852029795542,-1,11,1.0164117305532838,0.11748344715026979,-1,10,0.9028832102553285,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:58:00,43.038,43.07,43.031,43.065,31820,-0.0556448206577187,-0.011479445099267967,-0.04416537555845073,-0.10255515048984265,-1,12,1.1189668810431264,0.11748344715026979,-1,11,1.0164117305532838,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 09:59:00,43.065,43.157,43.028,43.139,24956,-0.05407974176877417,-0.01999950443316921,-0.03408023733560496,-0.07900099060155534,-1,13,1.1979678716446818,0.11748344715026979,-1,12,1.1189668810431264,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:00:00,43.139,43.18,43.007,43.052,47432,-0.059177417946749244,-0.02783508713588522,-0.03134233081086402,-0.07280110287759924,-1,14,1.270768974522281,0.11748344715026979,-1,13,1.1979678716446818,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:01:00,43.052,43.079,42.999,43.026,48489,-0.06457101132895104,-0.035182271974498386,-0.02938873935445266,-0.06830460501662403,-1,15,1.339073579538905,0.11748344715026979,-1,14,1.270768974522281,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:02:00,43.026,43.036,42.88,42.933,41405,-0.07547971256767028,-0.04324176009313277,-0.03223795247453751,-0.07508898160980483,-1,16,1.4141625611487099,0.11748344715026979,-1,15,1.339073579538905,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:03:00,42.933,43.108,42.908,43.042,12718,-0.07447109145763164,-0.04948762636603255,-0.024983465091599093,-0.058044387090746455,-1,17,1.4722069482394564,0.11748344715026979,-1,16,1.4141625611487099,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:04:00,43.042,43.067,42.918,42.959,21181,-0.07945327045737116,-0.055480755184300276,-0.023972515273070885,-0.055803243262345224,-1,18,1.5280101915018016,0.11748344715026979,-1,17,1.4722069482394564,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:05:00,42.959,42.996,42.932,42.993,36895,-0.07973898596477369,-0.060332401340394956,-0.019406584624378734,-0.04513894034930973,-1,19,1.5731491318511113,0.11748344715026979,-1,18,1.5280101915018016,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:06:00,42.993,43.149,42.976,43.13,25339,-0.06812535582425028,-0.06189099223716603,-0.006234363587084249,-0.014454819353313815,-1,20,1.587603951204425,0.11748344715026979,-1,19,1.5731491318511113,0.11748344715026979,False,False,True,False,False,False,False,False,True,True,False,1.0
2026-09-01 10:07:00,43.13,43.212,43.095,43.159,28799,-0.055936610206188675,-0.06070011583097056,0.004763505624781887,0.011037108424156925,1,1,0.011037108424156925,0.011037108424156925,-1,20,1.587603951204425,0.11748344715026979,True,False,True,False,True,False,True,False,True,True,False,1.0
2026-09-01 10:08:00,43.159,43.165,43.117,43.124,20596,-0.048541591728152866,-0.05826841101040703,0.009726819282254162,0.022555466288503297,1,2,0.03359257471266022,0.022555466288503297,1,1,0.011037108424156925,0.011037108424156925,False,False,False,False,False,False,False,False,True,True,False,0.9991890451585996
2026-09-01 10:09:00,43.124,43.134,43.052,43.06,20850,-0.04730000640515186,-0.056074730089356,0.008774723684204136,0.02037789987042298,1,3,0.053970474583083204,0.022555466288503297,1,2,0.03359257471266022,0.022555466288503297,False,False,False,False,False,False,False,False,True,True,False,0.9977061563057532
2026-09-01 10:10:00,43.06,43.177,43.058,43.146,31553,-0.03892782409904072,-0.05264534889129295,0.013717524792252231,0.03179327120069585,1,4,0.08576374578377904,0.03179327120069585,1,3,0.053970474583083204,0.022555466288503297,False,False,False,False,False,False,False,False,True,True,False,0.9996987882017656
2026-09-01 10:11:00,43.146,43.158,43.127,43.142,50194,-0.03224388839939962,-0.04856505679291429,0.01632116839351467,0.03783127438114753,1,5,0.12359502016492657,0.03783127438114753,1,4,0.08576374578377904,0.03179327120069585,False,False,False,False,False,False,False,False,True,True,False,0.9996061076484628
2026-09-01 10:12:00,43.142,43.213,43.097,43.196,25107,-0.022332042613072645,-0.04331845395694596,0.020986411343873315,0.04858415442141244,1,6,0.17217917458633902,0.04858415442141244,1,5,0.12359502016492657,0.03783127438114753,False,False,False,False,False,False,False,False,True,True,False,1.0008572951180519
2026-09-01 10:13:00,43.196,43.295,43.191,43.282,46053,-0.0074514563974261705,-0.036145054445042,0.02869359804761583,0.06629452901348327,1,7,0.23847370359982228,0.06629452901348327,1,6,0.17217917458633902,0.04858415442141244,False,False,False,True,False,False,False,False,True,True,False,1.0028499270140643
2026-09-01 10:14:00,43.282,43.332,43.192,43.196,58990,-0.0025683594319190206,-0.029429715442417403,0.026861356010498383,0.06218482269306969,1,8,0.30065852629289197,0.06629452901348327,1,7,0.23847370359982228,0.06629452901348327,False,False,False,True,False,False,False,False,True,True,False,1.0008572951180519
2026-09-01 10:15:00,43.196,43.24,43.082,43.107,12369,-0.005813017257437991,-0.024706375805421524,0.018893358547983533,0.04382898032334315,1,9,0.3444875066162351,0.06629452901348327,1,8,0.30065852629289197,0.06629452901348327,False,False,False,True,False,False,False,False,True,True,False,0.9987951528070622
2026-09-01 10:16:00,43.107,43.121,43.069,43.084,55878,-0.010123640713246118,-0.021789828786986442,0.011666188073740324,0.02707777382262632,1,10,0.37156528043886144,0.06629452901348327,1,9,0.3444875066162351,0.06629452901348327,False,False,False,True,False,False,False,False,True,True,False,0.9982622396255707
2026-09-01 10:17:00,43.084,43.137,43.078,43.119,21082,-0.010593517885595816,-0.019550566606708317,0.008957048721112502,0.020772858185747586,1,11,0.39233813862460903,0.06629452901348327,1,10,0.37156528043886144,0.06629452901348327,False,False,False,True,False,False,False,False,True,True,False,0.999073194466971
2026-09-01 10:18:00,43.119,43.172,43.05,43.071,10329,-0.014669991249853354,-0.01857445153533733,0.0039044602854839752,0.009065172123897694,1,12,0.4014033107485067,0.06629452901348327,1,11,0.39233813862460903,0.06629452901348327,False,False,False,True,False,False,False,False,True,True,False,0.9979610278273361
2026-09-01 10:19:00,43.071,43.088,43.016,43.017,50072,-0.022004322332961124,-0.01926042569486209,-0.0027438966380990346,-0.0063786331871098275,-1,1,0.0063786331871098275,0.0063786331871098275,1,12,0.4014033107485067,0.06629452901348327,False,True,False,True,False,True,False,True,True,True,False,0.996709840357747
2026-09-01 10:20:00,43.017,43.057,42.972,43.052,5424,-0.024707808824480537,-0.02034990232078578,-0.004357906503694758,-0.01012242521530883,-1,2,0.01650105840241866,0.01012242521530883,-1,1,0.0063786331871098275,0.0063786331871098275,False,False,False,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:21:00,43.052,43.063,42.864,42.915,59583,-0.03747312947938042,-0.023774547752504708,-0.01369858172687571,-0.031920265004953305,-1,3,0.048421323407371965,0.031920265004953305,-1,2,0.01650105840241866,0.01012242521530883,False,False,False,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:22:00,42.915,42.995,42.908,42.978,16378,-0.042021763844559246,-0.027423990970915614,-0.014597772873643632,-0.03396568680172095,-1,4,0.08238701020909292,0.03396568680172095,-1,3,0.048421323407371965,0.031920265004953305,False,False,False,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:23:00,42.978,42.987,42.902,42.925,38636,-0.049334548445834514,-0.0318061024658994,-0.017528445979935116,-0.04083505178785118,-1,5,0.1232220619969441,0.04083505178785118,-1,4,0.08238701020909292,0.03396568680172095,False,False,False,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:24:00,42.925,42.968,42.849,42.858,18716,-0.059846450359138714,-0.037414172044547264,-0.02243227831459145,-0.05234093591532841,-1,6,0.1755629979122725,0.05234093591532841,-1,5,0.1232220619969441,0.04083505178785118,False,False,False,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:25:00,42.858,42.868,42.702,42.722,52943,-0.07824926296517276,-0.045581190228672366,-0.032668072736500395,-0.07646662781822104,-1,7,0.25202962573049353,0.07646662781822104,-1,6,0.1755629979122725,0.05234093591532841,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:26:00,42.722,42.741,42.696,42.703,43851,-0.09329136101303703,-0.0551232243855453,-0.03816813662749173,-0.08938045717512055,-1,8,0.3414100829056141,0.08938045717512055,-1,7,0.25202962573049353,0.07646662781822104,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:27:00,42.703,42.711,42.576,42.611,59132,-0.11135236249198499,-0.06636905200683324,-0.04498331048515175,-0.10556736637288905,-1,9,0.44697744927850314,0.10556736637288905,-1,8,0.3414100829056141,0.08938045717512055,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:28:00,42.611,42.626,42.55,42.553,48432,-0.12886052761091094,-0.07886734712764878,-0.04999318048326215,-0.11748450281592873,-1,10,0.5644619520944318,0.11748450281592873,-1,9,0.44697744927850314,0.10556736637288905,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:29:00,42.553,42.561,42.413,42.475,45730,-0.14733147717576145,-0.09256017313727133,-0.05477130403849012,-0.12894950921363182,-1,11,0.6934114613080636,0.12894950921363182,-1,10,0.5644619520944318,0.11748450281592873,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:30:00,42.475,42.534,42.334,42.363,56915,-0.16905850059920624,-0.10785983862965831,-0.06119866196954793,-0.1444625309103414,-1,12,0.8378739922184051,0.1444625309103414,-1,11,0.6934114613080636,0.12894950921363182,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:31:00,42.363,42.394,42.257,42.285,40460,-0.19037672692128638,-0.12436321628798393,-0.06601351063330245,-0.15611566899208337,-1,13,0.9939896612104885,0.15611566899208337,-1,12,0.8378739922184051,0.1444625309103414,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:32:00,42.285,42.351,42.263,42.344,16674,-0.20020295293520718,-0.1395311636174286,-0.060671789317778585,-0.1432830845403802,-1,14,1.1372727457508687,0.15611566899208337,-1,13,0.9939896612104885,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:33:00,42.344,42.372,42.21,42.22,17168,-0.2155117858186557,-0.15472728805767402,-0.06078449776098169,-0.14397086158451372,-1,15,1.2812436073353823,0.15611566899208337,-1,14,1.1372727457508687,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:34:00,42.22,42.27,42.159,42.184,41057,-0.22792170576074255,-0.16936617159828773,-0.05855553416245482,-0.13880981927378822,-1,16,1.4200534266091704,0.15611566899208337,-1,15,1.2812436073353823,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:35:00,42.184,42.185,42.161,42.181,25373,-0.2352864953933107,-0.18255023635729234,-0.05273625903601836,-0.12502372877840345,-1,17,1.545077155387574,0.15611566899208337,-1,16,1.4200534266091704,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:36:00,42.181,42.227,42.006,42.023,46691,-0.25097929074197367,-0.1962360472342286,-0.054743243507745065,-0.1302697177920307,-1,18,1.6753468731796046,0.15611566899208337,-1,17,1.545077155387574,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:37:00,42.023,42.089,42.001,42.067,39295,-0.25690408150526167,-0.20836965408843525,-0.048534427416826426,-0.11537411133864174,-1,19,1.7907209845182464,0.15611566899208337,-1,18,1.6753468731796046,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:38:00,42.067,42.107,42.045,42.076,7113,-0.25790038103199464,-0.21827579947714715,-0.03962458155484749,-0.09417383200600697,-1,20,1.8848948165242534,0.15611566899208337,-1,19,1.7907209845182464,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:39:00,42.076,42.089,42.055,42.065,55952,-0.2566194147805092,-0.22594452253781958,-0.030674892242689628,-0.07292260131389428,-1,21,1.9578174178381476,0.15611566899208337,-1,20,1.8848948165242534,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:40:00,42.065,42.067,42.007,42.035,58510,-0.25508453336090753,-0.23177252470243717,-0.023312008658470357,-0.05545856704762783,-1,22,2.0132759848857753,0.15611566899208337,-1,21,1.9578174178381476,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:41:00,42.035,42.13,41.996,42.079,21601,-0.2474650731790291,-0.23491103439775557,-0.012554038781273535,-0.02983445134455081,-1,23,2.043110436230326,0.15611566899208337,-1,22,2.0132759848857753,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:42:00,42.079,42.088,42.025,42.043,20599,-0.24154709072110592,-0.23623824566242566,-0.005308845058680262,-0.01262717945598616,-1,24,2.0557376156863123,0.15611566899208337,-1,23,2.043110436230326,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:43:00,42.043,42.081,41.931,41.987,26736,-0.2386250578469955,-0.23671560809933964,-0.0019094497476558614,-0.004547716549541194,-1,25,2.0602853322358534,0.15611566899208337,-1,24,2.0557376156863123,0.15611566899208337,False,False,True,False,False,False,False,False,True,True,False,0.996109840357747
2026-09-01 10:44:00,41.987,42.057,41.969,42.05,49641,-0.22859070094736467,-0.23509062666894465,0.00649992572157998,0.015457611704114103,1,1,0.015457611704114103,0.015457611704114103,-1,25,2.0602853322358534,0.15611566899208337,True,False,True,False,True,False,True,False,True,True,False,0.996109840357747
2026-09-01 10:45:00,42.05,42.185,42.034,42.182,6223,-0.2075940885508203,-0.2295913190453198,0.021997230494499503,0.05214838199824452,1,2,0.06760599370235862,0.05214838199824452,1,1,0.015457611704114103,0.015457611704114103,False,False,False,False,False,False,False,False,True,True,False,0.9992367487745657
2026-09-01 10:46:00,42.182,42.202,42.17,42.194,14863,-0.18782074164695928,-0.22123720356564772,0.03341646191868844,0.07919718898110735,1,3,0.14680318268346598,0.07919718898110735,1,2,0.06760599370235862,0.05214838199824452,False,False,False,False,False,False,False,False,True,True,False,0.9995210131760947
2026-09-01 10:47:00,42.194,42.196,42.057,42.105,43319,-0.1772881109770239,-0.212447385047923,0.03515927407089908,0.08350379781712168,1,4,0.23030698050058768,0.08350379781712168,1,3,0.14680318268346598,0.07919718898110735,False,False,False,False,False,False,False,False,True,True,False,0.9974127188647548
2026-09-01 10:48:00,42.105,42.322,42.075,42.309,27940,-0.15074216830425513,-0.20010634169918945,0.04936417339493432,0.11667534896814939,1,5,0.3469823294687371,0.11667534896814939,1,4,0.23030698050058768,0.08350379781712168,False,False,False,True,False,False,False,False,True,True,False,1.0022452136907471
2026-09-01 10:49:00,42.309,42.354,42.279,42.339,29396,-0.12583304320959598,-0.18525168200127076,0.05941863879167478,0.14034020357513116,1,6,0.48732253304386824,0.14034020357513116,1,5,0.3469823294687371,0.11667534896814939,False,False,False,True,False,False,False,False,True,True,False,1.0029558746945695
2026-09-01 10:50:00,42.339,42.455,42.316,42.412,56555,-0.09905999029258084,-0.16801334365953277,0.06895335336695194,0.16257982025594628,1,7,0.6499023532998145,0.16257982025594628,1,6,0.48732253304386824,0.14034020357513116,False,False,False,True,False,False,False,False,True,True,False,1.004685149803871
2026-09-01 10:51:00,42.412,42.413,42.331,42.36,48875,-0.08110321105227314,-0.15063131713808087,0.06952810608580773,0.16413622777575007,1,8,0.8140385810755646,0.16413622777575007,1,7,0.6499023532998145,0.16257982025594628,False,False,False,True,False,False,False,False,True,True,False,1.0034533373972452
2026-09-01 10:52:00,42.36,42.458,42.341,42.411,11133,-0.06204188018249113,-0.13291342974696294,0.07087154956447181,0.16710652793961897,1,9,0.9811451090151836,0.16710652793961897,1,8,0.8140385810755646,0.16413622777575007,False,False,False,True,False,False,False,False,True,True,False,1.0046614611037434
2026-09-01 10:53:00,42.411,42.461,42.38,42.404,17851,-0.046959163630013734,-0.1157225765235731,0.06876341289355936,0.16216256224308875,1,10,1.1433076712582724,0.16710652793961897,1,9,0.9811451090151836,0.16710652793961897,False,False,False,True,False,False,False,False,True,True,False,1.0044956402028515
2026-09-01 10:54:00,42.404,42.659,42.402,42.625,19360,-0.016977443668615422,-0.09597354995258156,0.07899610628396614,0.1853281085840848,1,11,1.3286357798423571,0.1853281085840848,1,10,1.1433076712582724,0.16710652793961897,False,False,False,True,False,False,False,False,True,True,False,1.00973084293101
2026-09-01 10:55:00,42.625,42.643,42.456,42.497,41280,-0.003504843201213248,-0.0774798086023079,0.07397496540109465,0.17407102948701003,1,12,1.5027068093293672,0.1853281085840848,1,11,1.3286357798423571,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.006698689314701
2026-09-01 10:56:00,42.497,42.633,42.46,42.615,28622,0.016503659651611713,-0.05868311495152398,0.07518677460313569,0.17643265189049792,1,13,1.6791394612198651,0.1853281085840848,1,12,1.5027068093293672,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.0094939559297358
2026-09-01 10:57:00,42.615,42.652,42.454,42.515,42020,0.024014553229733338,-0.042143581315272516,0.06615813454500585,0.15561127730214244,1,14,1.8347507385220077,0.1853281085840848,1,13,1.6791394612198651,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.0071250859169945
2026-09-01 10:58:00,42.515,42.596,42.487,42.595,17357,0.03600725271994776,-0.02651341450822846,0.06252066722817622,0.14677935726769858,1,15,1.9815300957897062,0.1853281085840848,1,14,1.8347507385220077,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.0090201819271873
2026-09-01 10:59:00,42.595,42.597,42.517,42.524,30537,0.03932908562288162,-0.013344914482006443,0.05267400010488806,0.12386887429425279,1,16,2.105398970083959,0.1853281085840848,1,15,1.9815300957897062,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.0073382842181413
2026-09-01 11:00:00,42.524,42.606,42.519,42.599,25097,0.04746637253403918,-0.0011826570787973178,0.0486490296128365,0.11420228083484707,1,17,2.219601250918806,0.1853281085840848,1,16,2.105398970083959,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.009114936727697
2026-09-01 11:01:00,42.599,42.687,42.595,42.685,15373,0.06016121131019503,0.011086116599001153,0.049075094711193874,0.11497035190627591,1,18,2.334571602825082,0.1853281085840848,1,17,2.219601250918806,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.0111521649386548
2026-09-01 11:02:00,42.685,42.696,42.556,42.563,16223,0.059689518484553616,0.020806796976111645,0.03888272150844197,0.09135333860029125,1,19,2.425924941425373,0.1853281085840848,1,18,2.334571602825082,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.0082621435231105
2026-09-01 11:03:00,42.563,42.7,42.558,42.698,27159,0.06940896691478571,0.03052723096384646,0.038881735950939245,0.0910621948356814,1,20,2.5169871362610543,0.1853281085840848,1,19,2.425924941425373,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.011460118040311
2026-09-01 11:04:00,42.698,42.725,42.624,42.653,42244,0.07264319042092637,0.03895042285526244,0.03369276756566393,0.07899272633968052,1,21,2.5959798626007347,0.1853281085840848,1,20,2.5169871362610543,0.1853281085840848,False,False,False,True,False,False,False,False,True,True,False,1.0103941265345775
